Year,Month,Day,Hour,Temperature,Dew Point,Relative Humidity,Wind Speed,"
"
2006,3,20,16,-3.4,-12.8,48,19,
2006,3,20,17,-3.2,-12.3,49,19,
2006,3,20,18,-3.6,-12.2,51,19,
2006,3,20,19,-4.1,-11.9,55,13,
2006,3,20,20,-5,-11.4,61,17,
2006,3,20,21,-5.5,-11.1,65,13,
2006,3,20,22,-6.1,-11.1,68,13,
2006,3,20,23,-6.1,-10.7,70,19,
2006,3,21,0,-6.4,-10.3,74,17,
2006,3,21,1,-6.4,-10,76,20,
2006,3,21,2,-6.4,-9.9,76,19,
2006,3,21,3,-6.9,-10.1,78,15,
2006,3,21,4,-6.2,-9.7,76,17,
2006,3,21,5,-5.5,-9.7,72,17,
2006,3,21,6,-5.7,-9.2,76,13,
2006,3,21,7,-5.6,-9.4,75,17,
2006,3,21,8,-5.3,-8.9,76,17,
2006,3,21,9,-5,-8.7,75,19,
2006,3,21,10,-4.3,-8.1,75,17,
2006,3,21,11,-4.2,-7.7,77,19,
2006,3,21,12,-3.5,-7.4,74,22,
2006,3,21,13,-1.8,-6.8,69,19,
2006,3,21,14,-0.8,-6.8,64,20,
2006,3,21,15,-0.7,-6.7,64,20,
2006,3,21,16,-0.6,-6.5,64,20,
2006,3,21,17,-1,-6.5,66,19,
2006,3,21,18,-1.2,-6.1,69,15,
2006,3,21,19,-1.3,-6,70,15,
2006,3,21,20,-1.7,-5.8,74,13,
2006,3,21,21,-1.7,-5.8,74,13,
2006,3,21,22,-1.8,-5.4,76,15,
2006,3,21,23,-1.9,-5.9,74,15,
2006,3,22,0,-2.6,-5.4,81,9,
2006,3,22,1,-2.9,-5.3,83,11,
2006,3,22,2,-3.2,-5.4,85,11,
2006,3,22,3,-3.4,-5.5,85,11,
2006,3,22,4,-3.8,-5.4,89,9,
2006,3,22,5,-4.1,-5.5,90,9,
2006,3,22,6,-4.6,-5.2,96,13,
2006,3,22,7,-4.8,-5.2,97,13,
2006,3,22,8,-5.1,-6,93,15,
2006,3,22,9,-3.4,-5.9,83,13,
2006,3,22,10,-2.4,-5.2,81,11,
2006,3,22,11,-1.7,-5.3,76,15,
2006,3,22,12,-0.8,-4.4,77,15,
2006,3,22,13,-0.1,-4.8,71,15,
2006,3,22,14,1,-4.3,68,17,
2006,3,22,15,1,-4.4,67,19,
2006,3,22,16,1.1,-4.3,67,15,
2006,3,22,17,0.9,-4.2,69,17,
2006,3,22,18,0.5,-4.1,71,13,
2006,3,22,19,0.5,-3.7,73,13,
2006,3,22,20,-0.1,-2.4,84,11,
2006,3,22,21,-0.4,-2.2,88,9,
2006,3,22,22,-0.6,-2.2,89,7,
2006,3,22,23,-0.6,-2,90,6,
2006,3,23,0,-0.7,-2.1,90,11,
2006,3,23,1,-1.6,-2.6,93,6,
2006,3,23,2,-1.9,-2.5,96,11,
2006,3,23,3,-1.9,-2.6,95,11,
2006,3,23,4,-2.1,-2.6,96,11,
2006,3,23,5,-2,-2.5,96,9,
2006,3,23,6,-1.9,-2.6,95,11,
2006,3,23,7,-1.5,-2.8,91,13,
2006,3,23,8,-0.8,-2.4,89,15,
2006,3,23,9,0.5,-2.3,81,15,
2006,3,23,10,1.3,-1.8,80,15,
2006,3,23,11,2.4,-1.5,75,17,
2006,3,23,12,3.3,-1.5,71,17,
2006,3,23,13,4.7,-1,67,13,
2006,3,23,14,5.5,-1,63,15,
2006,3,23,15,5.7,-1,62,17,
2006,3,23,16,5.7,-0.4,65,17,
2006,3,23,17,5.4,-0.8,64,13,
2006,3,23,18,5.1,-0.5,67,11,
2006,3,23,19,4.9,-0.4,69,9,
2006,3,23,20,4.3,-0.5,71,7,
2006,3,23,21,4.4,-0.5,70,6,
2006,3,23,22,2.8,-0.3,80,11,
2006,3,23,23,2.4,-0.3,82,7,
2006,3,24,0,2.2,-0.4,83,7,
2006,3,24,1,2,-0.2,85,11,
2006,3,24,2,1.3,-0.3,89,7,
2006,3,24,3,1.1,-0.5,89,9,
2006,3,24,4,0.8,-0.7,90,9,
2006,3,24,5,0.5,-0.6,92,7,
2006,3,24,6,0.5,-0.8,91,7,
2006,3,24,7,0.6,-0.4,93,6,
2006,3,24,8,1,0,93,6,
2006,3,24,9,2.4,0.3,86,2,
2006,3,24,10,4.2,-0.4,72,4,
2006,3,24,11,5.8,0.2,67,4,
2006,3,24,12,6,0.5,68,6,
2006,3,24,13,6.7,1,67,9,
2006,3,24,14,8.1,1,61,6,
2006,3,24,15,8.5,1,59,0,
2006,3,24,16,8.2,0.7,59,2,
2006,3,24,17,7.6,0.3,60,2,
2006,3,24,18,5.4,0.8,72,4,
2006,3,24,19,5.3,0.8,73,2,
2006,3,24,20,4.4,0.7,77,4,
2006,3,24,21,3.5,0.7,82,4,
2006,3,24,22,3.6,0.8,82,0,
2006,3,24,23,3.1,1.7,91,9,
2006,3,25,0,2.7,1.5,92,4,
2006,3,25,1,2.3,1.3,93,2,
2006,3,25,2,2.4,1.1,91,6,
2006,3,25,3,2.3,1.2,92,6,
2006,3,25,4,2,1,93,6,
2006,3,25,5,1.9,1.1,94,4,
2006,3,25,6,1.6,0.7,94,6,
2006,3,25,7,1.8,1.3,96,7,
2006,3,25,8,2.4,1.7,95,6,
2006,3,25,9,3.5,2.3,92,6,
2006,3,25,10,4.2,2.2,87,4,
2006,3,25,11,4.4,2.6,88,7,
2006,3,25,12,6.2,2.8,79,0,
2006,3,25,13,4.3,2,85,15,
2006,3,25,14,6.4,2.6,77,6,
2006,3,25,15,6.3,1.6,72,9,
2006,3,25,16,7.4,2,69,4,
2006,3,25,17,8.3,1.9,64,2,
2006,3,25,18,4.5,2.4,86,17,
2006,3,25,19,4.4,2.6,88,11,
2006,3,25,20,3.9,2.6,91,7,
2006,3,25,21,3.7,2.9,94,6,
2006,3,25,22,3.3,2.7,96,4,
2006,3,25,23,3.3,2.5,94,7,
2006,3,26,0,2.7,2.5,99,6,
2006,3,26,1,2.4,1.8,96,9,
2006,3,26,2,2.1,1.3,94,7,
2006,3,26,3,2,0.5,90,11,
2006,3,26,4,2,-0.2,85,9,
2006,3,26,5,1.5,-0.5,87,9,
2006,3,26,6,1.1,-1,86,6,
2006,3,26,7,1.2,-1.5,82,9,
2006,3,26,8,2.5,-2,72,9,
2006,3,26,9,3,-2.1,69,15,
2006,3,26,10,3.8,-4.1,56,15,
2006,3,26,11,4.9,-3.7,54,11,
2006,3,26,12,5.4,-4.7,48,19,
2006,3,26,13,5.6,-5.5,45,19,
2006,3,26,14,6.4,-5.5,42,17,
2006,3,26,15,7,-5,42,15,
2006,3,26,16,7.3,-6.1,38,19,
2006,3,26,17,7,-5.3,41,19,
2006,3,26,18,6.8,-7.4,36,19,
2006,3,26,19,5.3,-7.6,39,9,
2006,3,26,20,5,-8.2,38,9,
2006,3,26,21,4.5,-8.1,39,11,
2006,3,26,22,4.2,-8.3,40,15,
2006,3,26,23,3.4,-8,43,17,
2006,3,27,0,2.6,-7.5,47,9,
2006,3,27,1,1.8,-6.9,52,9,
2006,3,27,2,1.6,-7.1,52,15,
2006,3,27,3,0.9,-7.2,55,11,
2006,3,27,4,0.8,-7.1,55,15,
2006,3,27,5,0,-6.9,60,11,
2006,3,27,6,-0.3,-6.5,63,11,
2006,3,27,7,-0.1,-5.6,66,11,
2006,3,27,8,1.3,-5.3,61,20,
2006,3,27,9,1.8,-5.4,59,26,
2006,3,27,10,2.8,-5.3,55,22,
2006,3,27,11,3.9,-5.1,52,20,
2006,3,27,12,5,-4.7,49,19,
2006,3,27,13,6.5,-4.6,45,9,
2006,3,27,14,7.3,-5.2,41,13,
2006,3,27,15,7.2,-4.5,43,17,
2006,3,27,16,7.4,-3.7,45,15,
2006,3,27,17,7,-4.3,44,11,
2006,3,27,18,7,-5.4,41,11,
2006,3,27,19,5,-4.2,51,4,
2006,3,27,20,3.4,-3.4,61,2,
2006,3,27,21,1.4,-3.1,72,4,
2006,3,27,22,1.2,-3.2,72,6,
2006,3,27,23,-0.3,-2.8,83,0,
2006,3,28,0,-0.7,-2.8,86,0,
2006,3,28,1,-1.6,-2.9,91,0,
2006,3,28,2,-2.2,-2.5,98,2,
2006,3,28,3,-2.6,-2.7,99,0,
2006,3,28,4,-3.1,-3.1,100,0,
2006,3,28,5,-3.4,-3.4,100,0,
2006,3,28,6,-3.8,-3.8,100,0,
2006,3,28,7,-0.9,-1,99,0,
2006,3,28,8,1.1,-2,80,2,
2006,3,28,9,3.5,-2.1,67,2,
2006,3,28,10,6.3,-3.5,49,0,
2006,3,28,11,7.7,-2.8,47,2,
2006,3,28,12,10.4,-3.4,38,4,
2006,3,28,13,10.9,-3.8,35,7,
2006,3,28,14,11.1,-5.3,31,7,
2006,3,28,15,11.4,-6,29,9,
2006,3,28,16,12,-4.7,31,6,
2006,3,28,17,12,-4.3,32,4,
2006,3,28,18,10.1,-6,32,2,
2006,3,28,19,6.5,-2.5,53,0,
2006,3,28,20,4.5,-3,58,0,
2006,3,28,21,3.9,-2.6,63,6,
2006,3,28,22,3.1,-2.6,66,4,
2006,3,28,23,3.2,-3.1,63,2,
2006,3,29,0,2.3,-2.7,69,4,
2006,3,29,1,1.4,-2.4,76,6,
2006,3,29,2,3.2,-3.1,63,9,
2006,3,29,3,2.5,-3.3,66,9,
2006,3,29,4,0.5,-3.2,76,2,
2006,3,29,5,0.2,-4,73,6,
2006,3,29,6,-0.1,-4.5,72,7,
2006,3,29,7,1.3,-4.7,64,6,
2006,3,29,8,3.2,-4.5,57,15,
2006,3,29,9,4.9,-3.3,55,15,
2006,3,29,10,6.5,-3.2,50,19,
2006,3,29,11,8.2,-1.8,49,15,
2006,3,29,12,9.3,-0.4,51,17,
2006,3,29,13,10.3,-1.6,43,19,
2006,3,29,14,11.1,-1.4,42,15,
2006,3,29,15,11.8,-1.7,39,11,
2006,3,29,16,11.6,-2.2,38,9,
2006,3,29,17,11.2,-0.8,43,4,
2006,3,29,18,11,-3.1,37,4,
2006,3,29,19,7.5,0.1,59,2,
2006,3,29,20,5.4,-0.8,64,4,
2006,3,29,21,6.1,-1.7,57,6,
2006,3,29,22,4,-1.4,68,2,
2006,3,29,23,3,-1.1,74,6,
2006,3,30,0,2.3,-1.5,76,4,
2006,3,30,1,0.9,-1.1,86,0,
2006,3,30,2,0.3,-0.9,92,2,
2006,3,30,3,0.3,-1.4,88,0,
2006,3,30,4,0.9,-2,81,4,
2006,3,30,5,0.3,-2.1,84,4,
2006,3,30,6,0.3,-1.6,87,4,
2006,3,30,7,1.1,-0.4,90,4,
2006,3,30,8,4.2,0.2,75,6,
2006,3,30,9,6.5,-0.6,60,7,
2006,3,30,10,8.6,-1,51,11,
2006,3,30,11,10.7,-0.6,45,9,
2006,3,30,12,12.6,1,45,4,
2006,3,30,13,14.4,4.2,50,13,
2006,3,30,14,15,3.6,46,15,
2006,3,30,15,15.1,1.3,39,17,
2006,3,30,16,15,3.8,47,19,
2006,3,30,17,13.8,4.3,53,19,
2006,3,30,18,11.8,3.8,58,17,
2006,3,30,19,9.8,2.4,60,15,
2006,3,30,20,8,1.6,64,13,
2006,3,30,21,7,2.1,71,13,
2006,3,30,22,6.4,1.9,73,11,
2006,3,30,23,5.3,1.4,76,6,
2006,3,31,0,5.1,1.6,78,4,
2006,3,31,1,3.1,0.6,84,6,
2006,3,31,2,3.4,1.1,85,6,
2006,3,31,3,2.9,1.2,89,2,
2006,3,31,4,2.7,1.3,90,4,
2006,3,31,5,2.1,1,92,6,
2006,3,31,6,1.9,1,94,4,
2006,3,31,7,3.8,1.8,87,6,
2006,3,31,8,7,2.5,73,4,
2006,3,31,9,9.7,3.3,64,9,
2006,3,31,10,12.7,5.4,61,7,
2006,3,31,11,16.1,5.4,49,7,
2006,3,31,12,19,6.8,45,19,
2006,3,31,13,20,7.7,45,20,
2006,3,31,14,21.2,7.8,42,24,
2006,3,31,15,21.4,7.4,40,22,
2006,3,31,16,21,7.6,42,19,
2006,3,31,17,20.5,7.7,44,17,
2006,3,31,18,18.7,7.5,48,9,
2006,3,31,19,17.9,6.7,48,6,
2006,3,31,20,15.3,7.6,60,7,
2006,3,31,21,16.2,7.5,56,9,
2006,3,31,22,14,10.6,80,6,
2006,3,31,23,12.7,12.4,98,9,
2006,4,1,0,12.8,12.8,100,13,
2006,4,1,1,12.4,12.4,100,13,
2006,4,1,2,10.9,10.9,100,7,
2006,4,1,3,9.6,9.6,100,7,
2006,4,1,4,10.5,10.5,100,9,
2006,4,1,5,11.7,11.7,100,11,
2006,4,1,6,12.3,12.3,100,17,
2006,4,1,7,11.6,11.6,100,13,
2006,4,1,8,11.3,11.3,100,9,
2006,4,1,9,11.3,11.3,100,11,
2006,4,1,10,11.5,11.5,100,19,
2006,4,1,11,9.5,8.3,92,20,
2006,4,1,12,10.7,7.6,81,20,
2006,4,1,13,10,6.5,79,17,
2006,4,1,14,10.4,7,79,20,
2006,4,1,15,9.2,7,86,20,
2006,4,1,16,8.4,7.1,92,24,
2006,4,1,17,6.9,6.6,98,24,
2006,4,1,18,6,4.5,90,24,
2006,4,1,19,5.8,3.6,86,19,
2006,4,1,20,5.6,3.1,84,20,
2006,4,1,21,5.2,2.3,82,24,
2006,4,1,22,4.6,1,77,15,
2006,4,1,23,3.7,0.8,81,15,
2006,4,2,0,2.2,0.5,89,15,
2006,4,2,1,1.5,-0.3,88,15,
2006,4,2,2,0.7,-1.2,87,13,
2006,4,2,3,0.9,-3.7,71,15,
2006,4,2,4,0.5,-4.6,69,19,
2006,4,2,5,-0.1,-5.5,67,19,
2006,4,2,6,-0.4,-5.9,66,22,
2006,4,2,7,-0.1,-6.1,64,19,
2006,4,2,8,0.8,-6.3,59,19,
2006,4,2,9,2.1,-5.7,56,13,
2006,4,2,10,3.6,-7.1,45,9,
2006,4,2,11,5.4,-4.5,49,9,
2006,4,2,12,7.1,-5.2,41,9,
2006,4,2,13,8.4,-3.9,42,9,
2006,4,2,14,9.7,-3.9,38,11,
2006,4,2,15,10.7,-4.8,33,9,
2006,4,2,16,10.9,-6.8,28,7,
2006,4,2,17,10.6,-6.4,30,7,
2006,4,2,18,9.6,-4.2,37,2,
2006,4,2,19,7.5,-3.7,45,4,
2006,4,2,20,5.7,-3.2,53,6,
2006,4,2,21,5,-5.3,47,4,
2006,4,2,22,5.2,-4.6,49,7,
2006,4,2,23,4,-5.1,51,4,
2006,4,3,0,3.8,-5.2,52,4,
2006,4,3,1,5,-5.4,47,7,
2006,4,3,2,4.1,-3.6,57,9,
2006,4,3,3,3.6,-3.3,61,15,
2006,4,3,4,3.9,-3.4,59,15,
2006,4,3,5,3.5,-3.9,58,17,
2006,4,3,6,3.7,-4.4,55,24,
2006,4,3,7,3.8,-3.9,57,22,
2006,4,3,8,4.2,-3.8,56,22,
2006,4,3,9,5,-3.3,55,20,
2006,4,3,10,5.9,-2.1,56,19,
2006,4,3,11,7.3,-2.1,51,15,
2006,4,3,12,7.1,-0.9,57,13,
2006,4,3,13,6.5,1,68,20,
2006,4,3,14,5.9,3.4,84,15,
2006,4,3,15,6.7,3.3,79,24,
2006,4,3,16,7.5,3.5,76,22,
2006,4,3,17,7.7,3.1,73,24,
2006,4,3,18,7.6,3.5,75,26,
2006,4,3,19,7.3,2.8,73,24,
2006,4,3,20,7.4,2.9,73,7,
2006,4,3,21,7.8,6.8,93,19,
2006,4,3,22,6.9,6.8,99,13,
2006,4,3,23,6.1,6.1,100,13,
2006,4,4,0,5.7,5.7,100,15,
2006,4,4,1,5.7,5.7,100,15,
2006,4,4,2,6.1,6.1,100,15,
2006,4,4,3,6.2,6.2,100,17,
2006,4,4,4,4.3,4.3,100,13,
2006,4,4,5,3.8,3.8,100,19,
2006,4,4,6,2.1,2.1,100,11,
2006,4,4,7,0.7,0.7,100,19,
2006,4,4,8,-0.3,-0.3,100,26,
2006,4,4,9,-1.1,-1.1,100,24,
2006,4,4,10,-1.4,-1.4,100,24,
2006,4,4,11,-0.8,-0.8,100,20,
2006,4,4,12,-0.8,-1.9,92,20,
2006,4,4,13,-0.9,-2.4,90,22,
2006,4,4,14,-0.1,-2.5,84,22,
2006,4,4,15,1.2,-2,79,20,
2006,4,4,16,2.5,-2.9,67,22,
2006,4,4,17,3.5,-2.1,67,19,
2006,4,4,18,2.2,-1.6,76,13,
2006,4,4,19,0.8,-2.2,80,13,
2006,4,4,20,0.1,-2.2,84,7,
2006,4,4,21,-0.3,-2.2,87,7,
2006,4,4,22,-0.9,-2.9,86,6,
2006,4,4,23,-0.9,-3.6,82,13,
2006,4,5,0,-1.5,-3.8,84,6,
2006,4,5,1,-2,-3.8,87,4,
2006,4,5,2,-2.3,-3.4,92,6,
2006,4,5,3,-2.6,-3.3,95,7,
2006,4,5,4,-2.6,-4,90,7,
2006,4,5,5,-2.4,-4,89,7,
2006,4,5,6,-2.1,-3.6,89,9,
2006,4,5,7,-1.4,-3.2,88,13,
2006,4,5,8,-1.2,-2.4,92,19,
2006,4,5,9,-0.4,-1.7,91,17,
2006,4,5,10,0.6,-1.8,84,19,
2006,4,5,11,1.3,-1.7,80,17,
2006,4,5,12,1.9,-1.4,79,19,
2006,4,5,13,2.3,-1.2,78,17,
2006,4,5,14,2,-0.5,83,17,
2006,4,5,15,2.1,-0.6,82,13,
2006,4,5,16,2.9,-0.3,79,9,
2006,4,5,17,3.8,-0.8,72,9,
2006,4,5,18,3.4,-1.2,72,9,
2006,4,5,19,2.9,-0.9,76,9,
2006,4,5,20,2.9,-0.1,81,6,
2006,4,5,21,3,-0.2,79,7,
2006,4,5,22,2.5,0.8,89,9,
2006,4,5,23,1.9,1.3,96,9,
2006,4,6,0,1.6,1.6,100,9,
2006,4,6,1,1.1,1.1,100,9,
2006,4,6,2,0.9,0.9,100,11,
2006,4,6,3,1.1,1.1,100,11,
2006,4,6,4,1.1,1.1,100,11,
2006,4,6,5,0.9,0.9,100,13,
2006,4,6,6,1.7,1.3,97,15,
2006,4,6,7,2.1,1.4,95,15,
2006,4,6,8,3.1,2.2,94,15,
2006,4,6,9,4.5,2.9,89,11,
2006,4,6,10,4.6,1.3,79,15,
2006,4,6,11,6.2,2.1,75,11,
2006,4,6,12,6.9,2.1,71,19,
2006,4,6,13,7.1,2.3,71,20,
2006,4,6,14,7.3,2.1,70,20,
2006,4,6,15,9,3,66,15,
2006,4,6,16,8.9,2.2,63,13,
2006,4,6,17,9.7,2.6,61,9,
2006,4,6,18,9.4,2.2,61,7,
2006,4,6,19,6.9,3.2,77,13,
2006,4,6,20,5.5,3,84,9,
2006,4,6,21,4.6,2.6,87,11,
2006,4,6,22,4.1,2.5,89,9,
2006,4,6,23,3.9,2.8,93,7,
2006,4,7,0,3.8,3,95,6,
2006,4,7,1,3.8,3.1,95,6,
2006,4,7,2,3.6,3,96,7,
2006,4,7,3,3.7,3,95,6,
2006,4,7,4,3.7,3,95,13,
2006,4,7,5,3.5,3.2,98,6,
2006,4,7,6,3.5,3.5,100,7,
2006,4,7,7,3.9,3.9,100,7,
2006,4,7,8,4.2,4.2,100,7,
2006,4,7,9,4.5,4.5,100,4,
2006,4,7,10,4.8,4.8,100,4,
2006,4,7,11,5.3,5.3,100,2,
2006,4,7,12,5.4,5.4,100,6,
2006,4,7,13,5.7,5.7,100,4,
2006,4,7,14,5.5,5.1,97,11,
2006,4,7,15,3,3,100,24,
2006,4,7,16,1.6,1.6,100,20,
2006,4,7,17,1.5,-1.1,83,19,
2006,4,7,18,1.4,-1.3,82,9,
2006,4,7,19,1.5,-1.5,80,7,
2006,4,7,20,1.5,-5.2,61,22,
2006,4,7,21,0.3,-6.2,62,28,
2006,4,7,22,-0.9,-7.2,62,28,
2006,4,7,23,-2.4,-7.6,67,22,
2006,4,8,0,-3.5,-8.3,69,22,
2006,4,8,1,-4.4,-9.1,70,22,
2006,4,8,2,-4.8,-8.9,73,20,
2006,4,8,3,-5.6,-10.1,71,26,
2006,4,8,4,-6.4,-10.9,70,20,
2006,4,8,5,-6.7,-11.5,69,19,
2006,4,8,6,-6.8,-11.4,70,19,
2006,4,8,7,-6.1,-10.9,69,15,
2006,4,8,8,-4.9,-10,67,19,
2006,4,8,9,-3.4,-9.1,65,11,
2006,4,8,10,-2.1,-8.9,60,9,
2006,4,8,11,-0.9,-9,54,13,
2006,4,8,12,1,-6.3,58,11,
2006,4,8,13,1.8,-6.9,52,13,
2006,4,8,14,3.3,-5.5,52,13,
2006,4,8,15,4,-5.8,49,13,
2006,4,8,16,4.6,-5.2,49,13,
2006,4,8,17,4.8,-4.6,51,19,
2006,4,8,18,3.5,-5.1,53,19,
2006,4,8,19,2.4,-4.9,59,11,
2006,4,8,20,1.8,-4.9,61,11,
2006,4,8,21,1.3,-4.4,66,11,
2006,4,8,22,1.1,-4.8,65,9,
2006,4,8,23,-0.3,-4.4,74,4,
2006,4,9,0,-0.7,-3.9,79,6,
2006,4,9,1,-1.8,-3.6,87,2,
2006,4,9,2,-2.2,-3.3,92,2,
2006,4,9,3,-2.3,-3.5,91,6,
2006,4,9,4,-2.9,-3.8,93,2,
2006,4,9,5,-1.9,-3.4,89,9,
2006,4,9,6,-0.7,-3.1,84,9,
2006,4,9,7,0.3,-3,78,9,
2006,4,9,8,1.9,-3,70,11,
2006,4,9,9,3.6,-3,62,11,
2006,4,9,10,4.7,-3,57,17,
2006,4,9,11,6,-2.1,56,11,
2006,4,9,12,7.1,-3.2,48,17,
2006,4,9,13,8.4,-1.5,50,15,
2006,4,9,14,8.9,-4.5,38,15,
2006,4,9,15,10,-3.2,39,15,
2006,4,9,16,9.8,-4,38,13,
2006,4,9,17,9.8,-3.1,40,17,
2006,4,9,18,9.5,-3.6,39,9,
2006,4,9,19,7.8,-4.7,41,2,
2006,4,9,20,4.8,-2.6,59,2,
2006,4,9,21,4.2,0,74,13,
2006,4,9,22,2.9,-0.1,81,9,
2006,4,9,23,1.8,-0.3,86,9,
2006,4,10,0,1.1,-0.7,88,4,
2006,4,10,1,-0.1,-0.8,95,0,
2006,4,10,2,2.1,-1.3,78,9,
2006,4,10,3,1.3,-1.3,83,11,
2006,4,10,4,1,-1.7,82,7,
2006,4,10,5,0.6,-1.8,84,6,
2006,4,10,6,0.4,-1.8,85,6,
2006,4,10,7,2.1,-1.7,76,11,
2006,4,10,8,4.1,-1,69,11,
2006,4,10,9,6.1,0,65,11,
2006,4,10,10,7.8,-0.3,57,15,
2006,4,10,11,9.8,0.5,52,13,
2006,4,10,12,12,0.2,44,15,
2006,4,10,13,13.5,0.2,40,15,
2006,4,10,14,14.3,-0.5,36,17,
2006,4,10,15,15.2,-1.3,32,20,
2006,4,10,16,15.5,-1.4,31,19,
2006,4,10,17,15.2,-1.8,31,15,
2006,4,10,18,14.4,-1.1,34,9,
2006,4,10,19,10.8,3.1,59,17,
2006,4,10,20,8.8,2.8,66,15,
2006,4,10,21,7.4,1.8,68,13,
2006,4,10,22,6.5,1,68,6,
2006,4,10,23,4.4,0,73,6,
2006,4,11,0,2.1,0.3,88,6,
2006,4,11,1,2.4,0.7,89,6,
2006,4,11,2,1.4,0.3,92,0,
2006,4,11,3,0.7,0.3,97,0,
2006,4,11,4,0.7,0.5,99,4,
2006,4,11,5,1,0.6,97,2,
2006,4,11,6,1.7,1.2,96,2,
2006,4,11,7,2.8,2.6,99,0,
2006,4,11,8,4.8,2.4,84,2,
2006,4,11,9,7.8,2.6,70,6,
2006,4,11,10,10.9,1.5,52,7,
2006,4,11,11,14.1,1.9,44,2,
2006,4,11,12,16.3,4.1,44,6,
2006,4,11,13,17.2,2.9,38,7,
2006,4,11,14,17.8,3.5,39,11,
2006,4,11,15,18.1,1.4,33,11,
2006,4,11,16,18.5,3.3,36,13,
2006,4,11,17,18.1,1,32,11,
2006,4,11,18,16.9,2.6,38,15,
2006,4,11,19,14.2,3.6,49,6,
2006,4,11,20,13.8,2.5,46,6,
2006,4,11,21,11.5,2.9,55,7,
2006,4,11,22,12.3,2.2,50,11,
2006,4,11,23,11.2,2.4,55,11,
2006,4,12,0,11,1.7,53,9,
2006,4,12,1,8.6,2.2,64,6,
2006,4,12,2,7.1,2.1,70,6,
2006,4,12,3,6,2,75,7,
2006,4,12,4,5.7,1.8,76,7,
2006,4,12,5,4.5,1.5,81,9,
2006,4,12,6,5.4,1.9,78,6,
2006,4,12,7,7.3,2.7,73,9,
2006,4,12,8,8.7,2.9,67,11,
2006,4,12,9,11.7,3.6,58,9,
2006,4,12,10,14.6,5.1,53,7,
2006,4,12,11,19.1,7.3,46,13,
2006,4,12,12,21.4,6.5,38,26,
2006,4,12,13,20.3,7,42,24,
2006,4,12,14,19.8,7.7,46,20,
2006,4,12,15,20,8.9,49,26,
2006,4,12,16,18.5,9,54,20,
2006,4,12,17,17.3,10.3,63,19,
2006,4,12,18,15.2,12.1,82,13,
2006,4,12,19,14.2,12.4,89,13,
2006,4,12,20,14.5,11.8,84,11,
2006,4,12,21,14.1,11.5,84,9,
2006,4,12,22,12.7,11.9,95,9,
2006,4,12,23,11.6,11.1,97,7,
2006,4,13,0,16,10.3,69,26,
2006,4,13,1,12.8,12.5,98,30,
2006,4,13,2,12.5,12.5,100,22,
2006,4,13,3,12.3,12.3,100,20,
2006,4,13,4,11.9,11.7,99,26,
2006,4,13,5,10,10,100,20,
2006,4,13,6,10.1,10.1,100,24,
2006,4,13,7,10,9.9,99,24,
2006,4,13,8,9.1,8.4,95,26,
2006,4,13,9,8.2,8,99,20,
2006,4,13,10,8.5,7.4,93,26,
2006,4,13,11,8.2,6.9,92,20,
2006,4,13,12,8.2,7,92,22,
2006,4,13,13,8.5,6.9,90,20,
2006,4,13,14,9.4,7.2,86,20,
2006,4,13,15,9.7,6.8,82,13,
2006,4,13,16,10.6,6.6,76,19,
2006,4,13,17,11.1,6.9,75,15,
2006,4,13,18,10.4,6.2,75,15,
2006,4,13,19,8.4,5.9,84,9,
2006,4,13,20,7.9,5.2,83,9,
2006,4,13,21,7.3,5.1,86,11,
2006,4,13,22,6.4,4.7,89,11,
2006,4,13,23,4.7,4.1,96,4,
2006,4,14,0,2.7,2.7,100,0,
2006,4,14,1,2.2,2.2,100,2,
2006,4,14,2,1.3,1.3,100,2,
2006,4,14,3,1.2,1.2,100,2,
2006,4,14,4,0.6,0.6,100,4,
2006,4,14,5,0.4,0.4,100,2,
2006,4,14,6,0.3,0.3,100,2,
2006,4,14,7,3.6,3.6,100,7,
2006,4,14,8,5.5,2.5,81,11,
2006,4,14,9,7.5,3.3,75,7,
2006,4,14,10,8.5,3,68,9,
2006,4,14,11,10.9,4.9,66,9,
2006,4,14,12,12.8,4.9,59,11,
2006,4,14,13,14.4,5.3,54,17,
2006,4,14,14,16.3,4.1,44,11,
2006,4,14,15,15.9,5.9,51,11,
2006,4,14,16,16.5,5.4,48,11,
2006,4,14,17,16.1,6.2,52,11,
2006,4,14,18,15.8,5.7,51,15,
2006,4,14,19,15.1,4.5,49,15,
2006,4,14,20,13,4.9,58,9,
2006,4,14,21,12.3,5.3,62,9,
2006,4,14,22,12.2,6.5,68,9,
2006,4,14,23,12.1,6.7,70,7,
2006,4,15,0,11.8,5.8,67,7,
2006,4,15,1,10.1,8.2,88,7,
2006,4,15,2,9.9,9,94,2,
2006,4,15,3,9.1,8.8,98,4,
2006,4,15,4,9,8.4,96,4,
2006,4,15,5,9.7,9.7,100,2,
2006,4,15,6,10.7,10.7,100,6,
2006,4,15,7,11.1,10.8,98,13,
2006,4,15,8,11.3,10.6,95,19,
2006,4,15,9,11.9,10,88,22,
2006,4,15,10,11.8,9,83,22,
2006,4,15,11,12,7.7,75,22,
2006,4,15,12,12.7,8.2,74,19,
2006,4,15,13,12.8,7.5,70,22,
2006,4,15,14,12.4,6.8,69,26,
2006,4,15,15,12.6,5.3,61,26,
2006,4,15,16,10.7,5.4,70,28,
