\\Hourly Nodal Prices Report,,,,,,,,,,,,,,,,
\\Created at 2020-02-28 08:01:10,,,,,,,,,,,,,,,,
\\For 2020,,,,,,,,,,,,,,,,
Zones,,Reference,North West,North West,North West,North East,North East,North East,Ottawa,East,Toronto,Essa,Bruce,South West,Niagara,West
Date,Hour,Richview,Atikokan,Pineportage,Thunderbay,Andrews,Canyon,NPIroqfalls,TAOHSC,Saunders,Darlington,Desjoachims,BruceB,GerdauCam,BECK2,Greenfield
2020-01-23,4,0.00,0.00,0.41,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-23,5,0.00,1.08,4.97,0.00,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-23,6,0.00,1.08,4.96,0.00,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-23,7,3.67,3.09,2.29,3.17,3.40,3.57,3.50,3.67,3.64,3.67,3.64,3.57,3.67,3.60,3.67
2020-01-23,8,17.90,15.04,5.83,15.43,16.58,17.38,17.05,17.90,17.73,17.90,17.73,17.38,17.90,17.55,17.90
2020-01-23,9,13.77,11.57,5.83,11.87,12.75,13.36,13.11,13.77,13.63,13.77,13.63,13.36,13.77,13.49,13.77
2020-01-23,10,9.35,7.86,5.43,8.06,8.66,9.08,8.90,9.35,9.26,9.35,9.26,9.08,9.35,9.16,9.35
2020-01-23,11,14.81,12.45,5.83,12.77,13.71,14.38,14.11,14.81,14.67,14.81,14.67,14.38,14.81,14.52,14.81
2020-01-23,12,9.43,7.93,5.64,8.13,8.73,9.16,8.98,9.43,9.34,9.43,9.34,9.16,9.43,9.25,9.43
2020-01-23,13,11.49,9.65,5.81,9.90,10.64,11.15,10.94,11.49,11.37,11.49,11.37,11.15,11.49,11.26,11.49
2020-01-23,14,1.30,1.09,1.06,1.12,1.20,1.26,1.23,1.30,1.29,1.30,1.29,1.26,1.30,1.27,1.30
2020-01-23,15,10.13,8.51,4.65,8.73,9.38,9.84,9.65,10.13,10.03,10.13,10.03,9.84,10.13,9.93,10.13
2020-01-23,16,2.02,1.69,1.65,1.74,1.86,1.96,1.92,2.02,1.99,2.02,1.99,1.96,2.02,1.98,2.02
2020-01-23,17,-0.59,-0.49,-0.48,-0.51,-0.54,-0.57,-0.56,-0.59,-0.58,-0.59,-0.58,-0.57,-0.59,-0.58,-0.59
2020-01-23,18,11.21,9.48,6.17,9.66,10.38,10.88,10.68,11.21,11.10,11.21,11.10,10.88,11.21,10.99,11.21
2020-01-23,19,11.77,9.96,6.25,10.15,10.90,11.43,11.21,11.77,11.65,11.77,11.65,11.43,11.77,11.54,11.77
2020-01-23,20,4.54,3.82,3.73,3.92,4.21,4.41,4.33,4.54,4.50,4.54,4.50,4.41,4.54,4.45,4.54
2020-01-23,21,8.37,7.07,4.99,7.22,7.75,8.12,7.97,8.37,8.29,8.37,8.29,8.12,8.37,8.20,8.37
2020-01-23,22,10.89,9.20,6.29,9.38,10.08,10.57,10.37,10.89,10.78,10.89,10.78,10.57,10.89,10.67,10.89
2020-01-23,23,10.64,9.00,5.71,9.17,9.85,10.33,10.14,10.64,10.54,10.64,10.54,10.33,10.64,10.43,10.64
2020-01-23,24,2.64,2.22,2.17,2.28,2.45,2.57,2.52,2.64,2.62,2.64,2.62,2.57,2.64,2.59,2.64
2020-01-24,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,3,0.51,0.43,0.42,0.44,0.47,0.49,0.48,0.51,0.50,0.51,0.50,0.49,0.51,0.50,0.51
2020-01-24,4,0.00,0.00,3.73,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,5,0.00,0.00,4.95,0.00,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,6,-0.03,-0.02,-0.02,-0.02,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03
2020-01-24,7,-0.06,1.85,2.13,-0.06,0.44,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06,-0.06
2020-01-24,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,12,2.38,2.00,1.95,2.06,2.21,2.32,2.27,2.38,2.36,2.38,2.36,2.32,2.38,2.34,-0.30
2020-01-24,13,4.08,3.45,2.22,3.52,3.78,3.96,3.89,4.08,4.04,4.08,4.04,3.96,4.08,4.00,0.00
2020-01-24,14,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
2020-01-24,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-24,24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-25,1,1.49,1.25,1.22,1.28,1.38,1.45,1.42,1.49,1.48,1.49,1.48,1.45,1.49,1.46,1.49
2020-01-25,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-25,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-25,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-25,5,5.32,4.47,4.36,4.59,4.93,5.17,5.07,5.32,5.27,5.32,5.27,5.17,5.32,5.22,5.32
2020-01-25,6,9.86,8.28,8.08,8.50,9.13,9.57,9.39,9.86,9.76,9.86,9.76,9.57,9.86,9.66,9.86
2020-01-25,7,1.98,1.67,1.63,1.71,1.84,1.93,1.89,1.98,1.96,1.98,1.96,1.93,1.98,1.95,1.98
2020-01-25,8,2.00,1.68,1.64,1.72,1.85,1.94,1.91,2.00,1.98,2.00,1.98,1.94,2.00,1.96,2.00
2020-01-25,9,1.01,0.85,0.83,0.87,0.94,0.98,0.96,1.01,1.00,1.01,1.00,0.98,1.01,0.99,1.01
2020-01-25,10,3.34,2.80,1.99,2.88,3.09,3.24,3.18,3.34,3.30,3.34,3.30,3.24,3.34,3.27,3.34
2020-01-25,11,8.83,7.42,5.74,7.61,8.17,8.57,8.41,8.83,8.74,8.83,8.74,8.57,8.83,8.66,8.83
2020-01-25,12,11.97,10.08,6.45,10.32,11.08,11.62,11.40,11.97,11.85,11.97,11.85,11.62,11.97,11.74,11.97
2020-01-25,13,6.83,5.74,5.60,5.89,6.32,6.63,6.51,6.83,6.76,6.83,6.76,6.63,6.83,6.70,6.83
2020-01-25,14,7.34,6.16,6.01,6.32,6.79,7.12,6.99,7.34,7.26,7.34,7.26,7.12,7.34,7.19,7.34
2020-01-25,15,6.12,5.15,5.02,5.28,5.67,5.94,5.83,6.12,6.06,6.12,6.06,5.94,6.12,6.00,6.12
2020-01-25,16,6.13,5.15,5.03,5.29,5.68,5.95,5.84,6.13,6.07,6.13,6.07,5.95,6.13,6.01,6.13
2020-01-25,17,2.00,1.68,1.64,1.73,1.86,1.95,1.91,2.00,1.98,2.00,1.98,1.95,2.00,1.97,2.00
2020-01-25,18,6.05,5.08,4.96,5.22,5.60,5.87,5.76,6.05,5.99,6.05,5.99,5.87,6.05,5.93,6.05
2020-01-25,19,6.18,5.20,5.07,5.33,5.73,6.00,5.89,6.18,6.12,6.18,6.12,6.00,6.18,6.06,6.18
2020-01-25,20,6.22,5.23,5.10,5.36,5.76,6.04,5.93,6.22,6.16,6.22,6.16,6.04,6.22,6.10,6.22
2020-01-25,21,6.03,5.07,4.94,5.20,5.59,5.86,5.75,6.03,5.97,6.03,5.97,5.86,6.03,5.91,6.03
2020-01-25,22,5.55,4.67,4.55,4.79,5.14,5.39,5.29,5.55,5.50,5.55,5.50,5.39,5.55,5.45,5.55
2020-01-25,23,3.02,2.54,2.48,2.61,2.80,2.93,2.88,3.02,2.99,3.02,2.99,2.93,3.02,2.96,3.02
2020-01-25,24,4.80,4.05,3.19,4.14,4.44,4.66,4.57,4.80,4.75,4.80,4.75,4.66,4.80,4.70,4.80
2020-01-26,1,8.66,7.28,7.10,7.46,8.02,8.40,8.24,8.66,8.57,8.66,8.57,8.40,8.66,8.49,8.66
2020-01-26,2,4.07,3.42,3.34,3.51,3.77,3.95,3.88,4.07,4.03,4.07,4.03,3.95,4.07,3.99,4.07
2020-01-26,3,1.50,1.26,1.23,1.29,1.39,1.46,1.43,1.50,1.49,1.50,1.49,1.46,1.50,1.47,1.50
2020-01-26,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,6,1.48,1.24,1.21,1.27,1.37,1.44,1.41,1.48,1.46,1.48,1.46,1.44,1.48,1.45,1.48
2020-01-26,7,0.99,0.83,0.81,0.85,0.91,0.96,0.94,0.99,0.98,0.99,0.98,0.96,0.99,0.97,0.99
2020-01-26,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,10,2.02,1.69,2.06,1.74,1.96,1.96,1.92,2.02,2.00,2.02,2.00,1.96,2.02,1.98,2.02
2020-01-26,11,0.00,1.06,1.21,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,16,0.00,1.06,4.91,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,17,0.00,0.71,5.48,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,18,4.50,3.78,3.69,3.88,4.16,4.37,4.28,4.50,4.45,4.50,4.45,4.37,4.50,4.41,4.50
2020-01-26,19,5.58,4.69,4.98,4.81,5.26,5.42,5.32,5.58,5.53,5.58,5.53,5.42,5.58,5.47,5.58
2020-01-26,20,0.00,1.06,2.42,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-26,21,0.99,1.88,4.82,0.85,1.83,0.96,0.94,0.99,0.98,0.99,0.98,0.96,0.99,0.97,0.99
2020-01-26,22,6.07,5.10,4.97,5.23,5.62,5.89,5.78,6.07,6.01,6.07,6.01,5.89,6.07,5.95,6.07
2020-01-26,23,7.42,6.25,5.34,6.40,6.88,7.21,7.07,7.42,7.35,7.42,7.35,7.21,7.42,7.28,7.42
2020-01-26,24,4.04,3.39,4.92,3.48,4.10,3.92,3.84,4.04,4.00,4.04,4.00,3.92,4.04,3.96,4.04
2020-01-27,1,6.05,5.08,4.96,5.22,5.60,5.87,5.76,6.05,5.99,6.05,5.99,5.87,6.05,5.93,6.05
2020-01-27,2,6.04,5.08,4.95,5.21,5.59,5.86,5.75,6.04,5.98,6.04,5.98,5.86,6.04,5.92,6.04
2020-01-27,3,6.10,5.13,5.00,5.26,5.65,5.92,5.81,6.10,6.04,6.10,6.04,5.92,6.10,5.98,6.10
2020-01-27,4,6.09,5.12,4.99,5.25,5.64,5.91,5.80,6.09,6.03,6.09,6.03,5.91,6.09,5.97,6.09
2020-01-27,5,0.49,0.41,0.40,0.42,0.45,0.48,0.47,0.49,0.48,0.49,0.48,0.48,0.49,0.48,0.49
2020-01-27,6,2.96,2.84,2.83,2.55,2.83,2.87,2.82,2.96,2.93,2.96,2.93,2.87,2.96,2.90,2.96
2020-01-27,7,5.43,4.59,3.33,4.68,5.03,5.27,5.17,5.43,5.38,5.43,5.38,5.27,5.43,5.32,5.43
2020-01-27,8,3.55,4.39,4.53,3.06,3.66,3.45,3.38,3.55,3.52,3.55,3.52,3.45,3.55,3.48,3.55
2020-01-27,9,3.49,2.93,2.86,3.01,3.23,3.38,3.32,3.49,3.45,3.49,3.45,3.38,3.49,3.42,3.49
2020-01-27,10,12.49,10.50,10.24,10.77,11.56,12.12,11.90,12.49,12.37,12.49,12.37,12.12,12.49,12.24,12.49
2020-01-27,11,13.60,11.43,11.15,11.72,12.59,13.20,12.95,13.60,13.46,13.60,13.46,13.20,13.60,13.33,13.60
2020-01-27,12,11.88,9.98,9.73,10.23,10.99,11.53,11.31,11.88,11.75,11.88,11.75,11.53,11.88,11.64,11.88
2020-01-27,13,6.11,5.13,5.01,5.27,5.66,5.93,5.82,6.11,6.05,6.11,6.05,5.93,6.11,5.99,6.11
2020-01-27,14,3.49,2.93,2.86,3.01,3.23,3.39,3.32,3.49,3.46,3.49,3.46,3.39,3.49,3.42,3.49
2020-01-27,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-27,16,4.20,3.53,3.45,3.62,3.89,4.08,4.00,4.20,4.16,4.20,4.16,4.08,4.20,4.12,4.20
2020-01-27,17,8.06,6.78,6.61,6.95,7.47,7.83,7.68,8.06,7.98,8.06,7.98,7.83,8.06,7.91,8.06
2020-01-27,18,12.88,10.82,10.56,11.10,11.92,12.50,12.26,12.88,12.75,12.88,12.75,12.50,12.88,12.62,12.88
2020-01-27,19,13.70,11.52,11.23,11.81,12.69,13.30,13.05,13.70,13.57,13.70,13.57,13.30,13.70,13.43,13.70
2020-01-27,20,13.13,11.04,10.76,11.32,12.16,12.75,12.51,13.13,13.00,13.13,13.00,12.75,13.13,12.87,13.13
2020-01-27,21,13.90,11.68,11.39,11.98,12.87,13.49,13.24,13.90,13.76,13.90,13.76,13.49,13.90,13.63,13.90
2020-01-27,22,22.11,18.58,18.12,19.06,20.47,21.46,21.06,22.11,21.89,22.11,21.89,21.46,22.11,21.67,22.11
2020-01-27,23,6.14,5.16,5.04,5.30,5.69,5.96,5.85,6.14,6.08,6.14,6.08,5.96,6.14,6.02,6.14
2020-01-27,24,15.23,12.80,12.49,13.13,14.10,14.79,14.51,15.23,15.09,15.23,15.09,14.79,15.23,14.93,15.23
2020-01-28,1,-0.18,0.20,1.87,-0.15,0.29,-0.17,-0.17,-0.18,-0.18,-0.18,-0.18,-0.17,-0.18,-0.17,-0.18
2020-01-28,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-28,3,3.61,3.03,2.96,3.11,3.34,3.51,3.44,3.61,3.58,3.61,3.58,3.51,3.61,3.54,3.61
2020-01-28,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020-01-28,5,-1.18,-0.28,-0.15,-1.02,-0.90,-1.14,-1.12,-1.18,-1.17,-1.18,-1.17,-1.14,-1.18,-1.15,-1.18
2020-01-28,6,-0.68,-0.57,-0.56,-0.59,-0.63,-0.66,-0.65,-0.68,-0.67,-0.68,-0.67,-0.66,-0.68,-0.66,-0.68
2020-01-28,7,1.30,3.54,3.88,1.12,1.84,1.26,1.24,1.30,1.29,1.30,1.29,1.26,1.30,1.28,1.30
2020-01-28,8,38.36,32.24,31.45,33.07,35.52,37.25,36.54,38.36,37.99,38.36,37.99,37.25,38.36,37.61,38.36
2020-01-28,9,10.94,9.20,8.97,9.43,10.13,10.62,10.42,10.94,10.83,10.94,10.83,10.62,10.94,10.73,10.94
2020-01-28,10,16.20,13.61,13.28,13.96,15.00,15.73,15.43,16.20,16.04,16.20,16.04,15.73,16.20,15.88,16.20
2020-01-28,11,10.85,9.12,8.89,9.36,10.05,10.54,10.34,10.85,10.74,10.85,10.74,10.54,10.85,10.64,10.85
2020-01-28,12,-0.75,-0.63,-0.62,-0.65,-0.70,-0.73,-0.72,-0.75,-0.75,-0.75,-0.75,-0.73,-0.75,-0.74,-0.75
2020-01-28,13,6.22,5.23,5.10,5.37,5.76,6.04,5.93,6.22,6.16,6.22,6.16,6.04,6.22,6.10,6.22
2020-01-28,14,10.54,8.86,8.64,9.09,9.76,10.23,10.04,10.54,10.43,10.54,10.43,10.23,10.54,10.33,10.54
2020-01-28,15,3.52,2.96,2.89,3.04,3.26,3.42,3.36,3.52,3.49,3.52,3.49,3.42,3.52,3.45,3.52
2020-01-28,16,3.54,2.97,2.90,3.05,3.28,3.44,3.37,3.54,3.50,3.54,3.50,3.44,3.54,3.47,3.54
2020-01-28,17,5.20,4.37,4.26,4.48,4.81,5.05,4.95,5.20,5.15,5.20,5.15,5.05,5.20,5.10,5.20
2020-01-28,18,12.80,10.75,10.49,11.03,11.85,12.42,12.19,12.80,12.67,12.80,12.67,12.42,12.80,12.54,12.80
2020-01-28,19,13.76,11.57,11.28,11.87,12.74,13.36,13.11,13.76,13.63,13.76,13.63,13.36,13.76,13.49,13.76
2020-01-28,20,19.32,16.24,15.84,16.66,17.89,18.76,18.40,19.32,19.13,19.32,19.13,18.76,19.32,18.94,19.32
2020-01-28,21,17.12,14.39,14.03,14.76,15.85,16.62,16.31,17.12,16.95,17.12,16.95,16.62,17.12,16.78,17.12
2020-01-28,22,9.54,8.01,7.82,8.22,8.83,9.26,9.08,9.54,9.44,9.54,9.44,9.26,9.54,9.35,9.54
2020-01-28,23,12.44,10.45,10.19,10.72,11.52,12.07,11.85,12.44,12.31,12.44,12.31,12.07,12.44,12.19,12.44
2020-01-28,24,9.25,7.77,7.58,7.97,8.56,8.98,8.81,9.25,9.16,9.25,9.16,8.98,9.25,9.07,9.25
2020-01-29,1,13.63,11.45,11.17,11.75,12.62,13.23,12.98,13.63,13.49,13.63,13.49,13.23,13.63,13.36,13.63
2020-01-29,2,11.26,9.46,9.23,9.71,10.43,10.93,10.72,11.26,11.15,11.26,11.15,10.93,11.26,11.04,11.26
2020-01-29,3,6.27,5.27,5.14,5.40,5.80,6.08,5.97,6.27,6.21,6.27,6.21,6.08,6.27,6.14,6.27
2020-01-29,4,3.16,2.66,5.05,2.73,3.49,3.07,3.01,3.16,3.13,3.16,3.13,3.07,3.16,3.10,3.16
2020-01-29,5,6.93,5.90,5.77,5.98,6.44,6.73,6.60,6.93,6.86,6.93,6.86,6.73,6.93,6.80,6.93
2020-01-29,6,7.60,6.39,6.23,6.55,7.04,7.38,7.24,7.60,7.53,7.60,7.53,7.38,7.60,7.45,7.60
2020-01-29,7,5.33,4.48,4.37,4.60,4.94,5.18,5.08,5.33,5.28,5.33,5.28,5.18,5.33,5.23,5.33
2020-01-29,8,15.82,13.29,12.97,13.64,14.65,15.36,15.07,15.82,15.66,15.82,15.66,15.36,15.82,15.51,15.82
2020-01-29,9,13.03,10.95,10.68,11.23,12.07,12.65,12.41,13.03,12.91,13.03,12.91,12.65,13.03,12.78,13.03
2020-01-29,10,3.63,3.05,2.98,3.13,3.36,3.53,3.46,3.63,3.60,3.63,3.60,3.53,3.63,3.56,3.63
2020-01-29,11,0.51,0.42,0.41,0.43,0.47,0.49,0.48,0.51,0.50,0.51,0.50,0.49,0.51,0.50,0.51
2020-01-29,12,12.42,10.44,10.18,10.70,11.50,12.06,11.83,12.42,12.29,12.42,12.29,12.06,12.42,12.17,12.42
2020-01-29,13,4.33,3.63,3.54,3.73,4.01,4.20,4.12,4.33,4.28,4.33,4.28,4.20,4.33,4.24,4.33
2020-01-29,14,0.66,0.55,0.54,0.56,0.61,0.64,0.62,0.66,0.65,0.66,0.65,0.64,0.66,0.64,0.66
2020-01-29,15,1.17,0.99,0.96,1.01,1.08,1.14,1.11,1.17,1.16,1.17,1.16,1.14,1.17,1.15,1.17
2020-01-29,16,1.31,1.10,1.07,1.12,1.21,1.27,1.24,1.31,1.29,1.31,1.29,1.27,1.31,1.28,1.31
2020-01-29,17,3.52,2.96,2.88,3.03,3.26,3.41,3.35,3.52,3.48,3.52,3.48,3.41,3.52,3.45,3.52
2020-01-29,18,14.06,11.81,11.52,12.12,13.01,13.65,13.39,14.06,13.92,14.06,13.92,13.65,14.06,13.78,14.06
2020-01-29,19,19.19,16.13,15.73,16.55,17.77,18.64,18.28,19.19,19.01,19.19,19.01,18.64,19.19,18.82,19.19
2020-01-29,20,13.74,11.55,11.27,11.85,12.73,13.34,13.09,13.74,13.61,13.74,13.61,13.34,13.74,13.47,13.74
2020-01-29,21,15.31,12.87,12.55,13.20,14.18,14.86,14.58,15.31,15.16,15.31,15.16,14.86,15.31,15.01,15.31
2020-01-29,22,18.84,15.83,15.44,16.24,17.45,18.29,17.95,18.84,18.66,18.84,18.66,18.29,18.84,18.47,18.84
2020-01-29,23,13.09,11.00,10.73,11.28,12.12,12.70,12.46,13.09,12.96,13.09,12.96,12.70,13.09,12.83,13.09
2020-01-29,24,13.65,11.47,11.19,11.77,12.64,13.25,13.00,13.65,13.52,13.65,13.52,13.25,13.65,13.38,13.65
2020-01-30,1,14.50,12.19,11.89,12.51,13.43,14.08,13.82,14.50,14.36,14.50,14.36,14.08,14.50,14.22,14.50
2020-01-30,2,16.70,14.04,13.69,14.40,15.47,16.22,15.91,16.70,16.54,16.70,16.54,16.22,16.70,16.38,16.70
2020-01-30,3,18.94,15.91,15.52,16.32,17.53,18.38,18.03,18.94,18.75,18.94,18.75,18.38,18.94,18.56,18.94
2020-01-30,4,8.03,6.75,6.58,6.92,7.43,7.79,7.65,8.03,7.95,8.03,7.95,7.79,8.03,7.87,8.03
2020-01-30,5,14.61,12.28,11.98,12.60,13.53,14.19,13.92,14.61,14.47,14.61,14.47,14.19,14.61,14.32,14.61
2020-01-30,6,12.50,10.51,10.25,10.78,11.58,12.14,11.91,12.50,12.38,12.50,12.38,12.14,12.50,12.26,12.50
2020-01-30,7,19.42,16.32,15.92,16.74,17.98,18.85,18.50,19.42,19.23,19.42,19.23,18.85,19.42,19.04,19.42
2020-01-30,8,28.51,23.96,23.37,24.58,26.40,27.68,27.15,28.51,28.23,28.51,28.23,27.68,28.51,27.95,28.51
2020-01-30,9,19.91,16.73,16.32,17.16,18.44,19.33,18.96,19.91,19.71,19.91,19.71,19.33,19.91,19.52,19.91
2020-01-30,10,13.60,11.43,11.15,11.72,12.59,13.20,12.95,13.60,13.47,13.60,13.47,13.20,13.60,13.33,13.60
2020-01-30,11,13.73,11.54,11.25,11.83,12.71,13.33,13.08,13.73,13.59,13.73,13.59,13.33,13.73,13.46,13.73
2020-01-30,12,13.08,10.99,10.72,11.27,12.11,12.69,12.45,13.08,12.95,13.08,12.95,12.69,13.08,12.82,13.08
2020-01-30,13,12.44,10.45,10.19,10.72,11.52,12.08,11.85,12.44,12.32,12.44,12.32,12.08,12.44,12.19,12.44
2020-01-30,14,13.64,11.46,11.18,11.76,12.63,13.24,12.99,13.64,13.50,13.64,13.50,13.24,13.64,13.37,13.64
2020-01-30,15,14.41,12.11,11.82,12.43,13.35,13.99,13.73,14.41,14.27,14.41,14.27,13.99,14.41,14.13,14.41
2020-01-30,16,13.64,11.46,11.18,11.75,12.62,13.24,12.99,13.64,13.50,13.64,13.50,13.24,13.64,13.37,13.64
2020-01-30,17,13.34,11.21,10.94,11.50,12.35,12.95,12.71,13.34,13.21,13.34,13.21,12.95,13.34,13.08,13.34
2020-01-30,18,19.40,16.30,15.90,16.72,17.96,18.83,18.47,19.40,19.20,19.40,19.20,18.83,19.40,19.02,19.40
2020-01-30,19,20.73,17.42,16.99,17.87,19.19,20.13,19.74,20.73,20.52,20.73,20.52,20.13,20.73,20.32,20.73
2020-01-30,20,20.79,17.47,17.05,17.93,19.25,20.19,19.80,20.79,20.59,20.79,20.59,20.19,20.79,20.39,20.79
2020-01-30,21,20.99,17.64,17.20,18.09,19.43,20.38,19.99,20.99,20.78,20.99,20.78,20.38,20.99,20.58,20.99
2020-01-30,22,19.24,16.17,15.77,16.59,17.82,18.68,18.33,19.24,19.05,19.24,19.05,18.68,19.24,18.87,19.24
2020-01-30,23,14.02,11.78,11.50,12.09,12.98,13.61,13.36,14.02,13.89,14.02,13.89,13.61,14.02,13.75,14.02
2020-01-30,24,14.95,12.57,12.26,12.89,13.85,14.52,14.24,14.95,14.81,14.95,14.81,14.52,14.95,14.66,14.95
2020-01-31,1,13.65,11.47,11.19,11.77,12.64,13.25,13.00,13.65,13.52,13.65,13.52,13.25,13.65,13.38,13.65
2020-01-31,2,10.80,9.07,8.85,9.30,9.99,10.48,10.28,10.80,10.69,10.80,10.69,10.48,10.80,10.58,10.80
2020-01-31,3,12.98,10.91,10.64,11.19,12.01,12.60,12.36,12.98,12.85,12.98,12.85,12.60,12.98,12.72,12.98
2020-01-31,4,6.11,5.14,5.01,5.27,5.66,5.93,5.82,6.11,6.05,6.11,6.05,5.93,6.11,5.99,6.11
2020-01-31,5,8.13,6.83,6.66,7.01,7.53,7.89,7.74,8.13,8.05,8.13,8.05,7.89,8.13,7.97,8.13
2020-01-31,6,5.16,4.33,4.23,4.45,4.77,5.01,4.91,5.16,5.10,5.16,5.10,5.01,5.16,5.06,5.16
2020-01-31,7,17.09,14.36,14.01,14.73,15.83,16.59,16.28,17.09,16.92,17.09,16.92,16.59,17.09,16.76,17.09
2020-01-31,8,16.77,14.10,13.75,14.46,15.53,16.28,15.98,16.77,16.61,16.77,16.61,16.28,16.77,16.44,16.77
